OBJECTID;REGION;DEPTO;GEOGRAPHIC;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION;nivel_numero
105;ANDINA;NORTE DE SANTANDER;EL TARRA;54250;Baja;-;-;-;18/09/2026;1
106;ANDINA;NORTE DE SANTANDER;SARDINATA;54720;Baja;-;-;-;18/09/2026;1
107;ANDINA;NORTE DE SANTANDER;TEORAMA;54800;Baja;-;-;-;18/09/2026;1
108;ANDINA;NORTE DE SANTANDER;TIBÚ;54810;Baja;-;-;-;18/09/2026;1
109;AMAZONÍA;PUTUMAYO;SANTIAGO;86760;Baja;9.6;78.1;30.0;18/09/2026;1
110;AMAZONÍA;PUTUMAYO;SIBUNDOY;86749;Baja;14.6;98.2;30.0;18/09/2026;1
111;ANDINA;SANTANDER;BOLÍVAR;68101;Baja;-;-;-;18/09/2026;1
112;PACÍFICO;VALLE DEL CAUCA;CALIMA;76126;Baja;21.3;53.8;16.0;18/09/2026;1
113;ANDINA;ANTIOQUIA;ALEJANDRÍA;05021;Moderada;4.5;141.7;26.0;18/09/2026;2
114;ANDINA;ANTIOQUIA;CAROLINA;05150;Moderada;4.3;99.3;25.0;18/09/2026;2
115;ANDINA;ANTIOQUIA;EL BAGRE;05250;Moderada;32.0;129.4;19.0;18/09/2026;2
116;ANDINA;ANTIOQUIA;GÓMEZ PLATA;05310;Moderada;7.7;92.9;26.0;18/09/2026;2
117;ANDINA;ANTIOQUIA;SAN CARLOS;05649;Moderada;5.6;131.6;24.0;18/09/2026;2
118;ANDINA;ANTIOQUIA;SAN ROQUE;05670;Moderada;9.8;128.1;27.0;18/09/2026;2
119;ANDINA;ANTIOQUIA;SEGOVIA;05736;Moderada;35.8;142.3;21.0;18/09/2026;2
120;ANDINA;ANTIOQUIA;TARAZÁ;05790;Moderada;20.3;93.7;22.0;18/09/2026;2
121;ANDINA;ANTIOQUIA;YOLOMBÓ;05890;Moderada;10.1;116.0;25.0;18/09/2026;2
122;ANDINA;ANTIOQUIA;ZARAGOZA;05895;Moderada;37.7;160.7;20.0;18/09/2026;2
123;ORINOQUÍA;ARAUCA;TAME;81794;Moderada;7.1;67.1;26.0;18/09/2026;2
124;CARIBE;BOLÍVAR;MONTECRISTO;13458;Moderada;35.3;105.0;18.0;18/09/2026;2
125;CARIBE;BOLÍVAR;SAN PABLO;13670;Moderada;30.8;110.8;16.0;18/09/2026;2
126;CARIBE;BOLÍVAR;SANTA ROSA DEL SUR;13688;Moderada;26.0;126.1;16.0;18/09/2026;2
127;ANDINA;BOYACÁ;ALMEIDA;15022;Moderada;7.9;71.8;28.0;18/09/2026;2
128;ANDINA;BOYACÁ;AQUITANIA;15047;Moderada;15.0;83.2;30.0;18/09/2026;2
129;ANDINA;BOYACÁ;CHITA;15183;Moderada;10.8;47.1;22.0;18/09/2026;2
130;ANDINA;BOYACÁ;GÜICÁN DE LA SIERRA;15332;Moderada;13.8;43.8;23.0;18/09/2026;2
131;ANDINA;BOYACÁ;LABRANZAGRANDE;15377;Moderada;29.1;126.5;30.0;18/09/2026;2
132;ANDINA;BOYACÁ;MIRAFLORES;15455;Moderada;26.5;78.3;30.0;18/09/2026;2
133;ANDINA;BOYACÁ;MONGUA;15464;Moderada;23.6;90.9;30.0;18/09/2026;2
134;ANDINA;BOYACÁ;PAJARITO;15518;Moderada;29.1;150.2;30.0;18/09/2026;2
135;ANDINA;BOYACÁ;PISBA;15550;Moderada;47.6;166.3;28.0;18/09/2026;2
136;ANDINA;BOYACÁ;PÁEZ;15514;Moderada;51.7;131.3;30.0;18/09/2026;2
137;ANDINA;BOYACÁ;SAN LUIS DE GACENO;15667;Moderada;19.3;106.4;29.0;18/09/2026;2
138;ANDINA;BOYACÁ;SANTA MARÍA;15690;Moderada;27.1;123.4;29.0;18/09/2026;2
139;ANDINA;BOYACÁ;SOCOTÁ;15755;Moderada;16.8;51.9;23.0;18/09/2026;2
140;ORINOQUÍA;CASANARE;AGUAZUL;85010;Moderada;49.8;148.7;28.0;18/09/2026;2
141;ORINOQUÍA;CASANARE;CHÁMEZA;85015;Moderada;21.9;92.5;30.0;18/09/2026;2
142;ORINOQUÍA;CASANARE;NUNCHÍA;85225;Moderada;18.0;93.9;25.0;18/09/2026;2
143;ORINOQUÍA;CASANARE;PORE;85263;Moderada;18.1;56.2;25.0;18/09/2026;2
144;ORINOQUÍA;CASANARE;RECETOR;85279;Moderada;25.1;114.6;30.0;18/09/2026;2
145;ORINOQUÍA;CASANARE;SABANALARGA;85300;Moderada;25.9;92.3;28.0;18/09/2026;2
146;ORINOQUÍA;CASANARE;SÁCAMA;85315;Moderada;21.2;76.4;26.0;18/09/2026;2
147;ORINOQUÍA;CASANARE;TAURAMENA;85410;Moderada;9.4;83.4;25.0;18/09/2026;2
148;PACÍFICO;CAUCA;EL TAMBO;19256;Moderada;13.3;50.7;17.0;18/09/2026;2
149;PACÍFICO;CAUCA;PIAMONTE;19533;Moderada;7.7;157.3;28.0;18/09/2026;2
150;PACÍFICO;CHOCÓ;ACANDÍ;27006;Moderada;48.2;124.8;26.0;18/09/2026;2
151;PACÍFICO;CHOCÓ;CÉRTEGUI;27160;Moderada;57.1;306.3;30.0;18/09/2026;2
152;PACÍFICO;CHOCÓ;EL CARMEN DE ATRATO;27245;Moderada;16.0;84.1;23.0;18/09/2026;2
153;PACÍFICO;CHOCÓ;EL LITORAL DEL SAN JUAN;27250;Moderada;36.2;108.6;23.0;18/09/2026;2
154;PACÍFICO;CHOCÓ;JURADÓ;27372;Moderada;32.1;75.7;27.0;18/09/2026;2
155;PACÍFICO;CHOCÓ;LLORÓ;27413;Moderada;39.5;219.4;30.0;18/09/2026;2
156;PACÍFICO;CHOCÓ;MEDIO ATRATO;27425;Moderada;47.7;161.1;29.0;18/09/2026;2
157;PACÍFICO;CHOCÓ;SIPÍ;27745;Moderada;40.3;104.3;16.0;18/09/2026;2
158;PACÍFICO;CHOCÓ;UNGUÍA;27800;Moderada;34.8;91.1;26.0;18/09/2026;2
159;ANDINA;CUNDINAMARCA;FÓMEQUE;25279;Moderada;5.9;29.0;29.0;18/09/2026;2
160;ANDINA;CUNDINAMARCA;GUAYABETAL;25335;Moderada;25.8;104.1;29.0;18/09/2026;2
161;ANDINA;CUNDINAMARCA;QUETAME;25594;Moderada;26.5;68.4;29.0;18/09/2026;2
162;ORINOQUÍA;META;CUMARAL;50226;Moderada;11.4;91.0;23.0;18/09/2026;2
163;ORINOQUÍA;META;EL CALVARIO;50245;Moderada;19.2;135.4;30.0;18/09/2026;2
164;ORINOQUÍA;META;SAN JUANITO;50686;Moderada;17.2;138.3;30.0;18/09/2026;2
165;ORINOQUÍA;META;VILLAVICENCIO;50001;Moderada;18.6;92.6;25.0;18/09/2026;2
166;PACÍFICO;NARIÑO;BARBACOAS;52079;Moderada;18.8;101.4;30.0;18/09/2026;2
167;PACÍFICO;NARIÑO;EL CHARCO;52250;Moderada;21.4;80.6;20.0;18/09/2026;2
168;PACÍFICO;NARIÑO;FRANCISCO PIZARRO;52520;Moderada;44.6;213.9;29.0;18/09/2026;2
169;PACÍFICO;NARIÑO;MAGÜÍ;52427;Moderada;17.9;95.1;26.0;18/09/2026;2
170;PACÍFICO;NARIÑO;ROBERTO PAYÁN;52621;Moderada;21.6;131.2;30.0;18/09/2026;2
171;PACÍFICO;NARIÑO;SANTA BÁRBARA;52696;Moderada;33.1;98.9;22.0;18/09/2026;2
172;AMAZONÍA;PUTUMAYO;VILLAGARZÓN;86885;Moderada;13.3;120.1;27.0;18/09/2026;2
173;ANDINA;RISARALDA;PUEBLO RICO;66572;Moderada;31.2;37.1;13.0;18/09/2026;2
