OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION
1;ANDINA;ANTIOQUIA;ABEJORRAL;05002;ALTA;08/01/2026
2;ANDINA;ANTIOQUIA;CARAMANTA;05145;ALTA;08/01/2026
3;ANDINA;ANTIOQUIA;FREDONIA;05282;ALTA;08/01/2026
4;ANDINA;ANTIOQUIA;JERICÓ;05368;ALTA;08/01/2026
5;ANDINA;ANTIOQUIA;LA PINTADA;05390;ALTA;08/01/2026
6;ANDINA;ANTIOQUIA;LIBORINA;05411;ALTA;08/01/2026
7;ANDINA;ANTIOQUIA;MONTEBELLO;05467;ALTA;08/01/2026
8;ANDINA;ANTIOQUIA;NARIÑO;05483;ALTA;08/01/2026
9;ANDINA;ANTIOQUIA;OLAYA;05501;ALTA;08/01/2026
10;ANDINA;ANTIOQUIA;SANTA BÁRBARA;05679;ALTA;08/01/2026
11;ANDINA;ANTIOQUIA;SANTA FÉ DE ANTIOQUIA;05042;ALTA;08/01/2026
12;ANDINA;ANTIOQUIA;SONSÓN;05756;ALTA;08/01/2026
13;ANDINA;ANTIOQUIA;SOPETRÁN;05761;ALTA;08/01/2026
14;ANDINA;ANTIOQUIA;TÁMESIS;05789;ALTA;08/01/2026
15;ANDINA;ANTIOQUIA;VALPARAÍSO;05856;ALTA;08/01/2026
16;CARIBE;ATLÁNTICO;BARANOA;08078;ALTA;08/01/2026
17;CARIBE;ATLÁNTICO;JUAN DE ACOSTA;08372;ALTA;08/01/2026
18;CARIBE;ATLÁNTICO;LURUACO;08421;ALTA;08/01/2026
19;CARIBE;ATLÁNTICO;PIOJÓ;08549;ALTA;08/01/2026
20;CARIBE;ATLÁNTICO;POLONUEVO;08558;ALTA;08/01/2026
21;CARIBE;ATLÁNTICO;PONEDERA;08560;ALTA;08/01/2026
22;CARIBE;ATLÁNTICO;REPELÓN;08606;ALTA;08/01/2026
23;CARIBE;ATLÁNTICO;SABANALARGA;08638;ALTA;08/01/2026
24;CARIBE;ATLÁNTICO;USIACURÍ;08849;ALTA;08/01/2026
25;CARIBE;BOLÍVAR;CARTAGENA DE INDIAS;13001;ALTA;08/01/2026
26;CARIBE;BOLÍVAR;SANTA CATALINA;13673;ALTA;08/01/2026
27;ANDINA;BOYACÁ;BELÉN;15087;ALTA;08/01/2026
28;ANDINA;BOYACÁ;BETÉITIVA;15092;ALTA;08/01/2026
29;ANDINA;BOYACÁ;CERINZA;15162;ALTA;08/01/2026
30;ANDINA;BOYACÁ;CHÍQUIZA;15232;ALTA;08/01/2026
31;ANDINA;BOYACÁ;CORRALES;15215;ALTA;08/01/2026
32;ANDINA;BOYACÁ;CUCAITA;15224;ALTA;08/01/2026
33;ANDINA;BOYACÁ;DUITAMA;15238;ALTA;08/01/2026
34;ANDINA;BOYACÁ;FIRAVITOBA;15272;ALTA;08/01/2026
35;ANDINA;BOYACÁ;FLORESTA;15276;ALTA;08/01/2026
36;ANDINA;BOYACÁ;NOBSA;15491;ALTA;08/01/2026
37;ANDINA;BOYACÁ;PAIPA;15516;ALTA;08/01/2026
38;ANDINA;BOYACÁ;RÁQUIRA;15600;ALTA;08/01/2026
39;ANDINA;BOYACÁ;SAMACÁ;15646;ALTA;08/01/2026
40;ANDINA;BOYACÁ;SAN MIGUEL DE SEMA;15676;ALTA;08/01/2026
41;ANDINA;BOYACÁ;SANTA ROSA DE VITERBO;15693;ALTA;08/01/2026
42;ANDINA;BOYACÁ;SORA;15762;ALTA;08/01/2026
43;ANDINA;BOYACÁ;SUTAMARCHÁN;15776;ALTA;08/01/2026
44;ANDINA;BOYACÁ;SÁCHICA;15638;ALTA;08/01/2026
45;ANDINA;BOYACÁ;TIBASOSA;15806;ALTA;08/01/2026
46;ANDINA;BOYACÁ;TINJACÁ;15808;ALTA;08/01/2026
47;ANDINA;BOYACÁ;TUNJA;15001;ALTA;08/01/2026
48;ANDINA;CALDAS;AGUADAS;17013;ALTA;08/01/2026
49;ANDINA;CALDAS;ARANZAZU;17050;ALTA;08/01/2026
50;ANDINA;CALDAS;FILADELFIA;17272;ALTA;08/01/2026
51;ANDINA;CALDAS;LA MERCED;17388;ALTA;08/01/2026
52;ANDINA;CALDAS;MANIZALES;17001;ALTA;08/01/2026
53;ANDINA;CALDAS;MARMATO;17442;ALTA;08/01/2026
54;ANDINA;CALDAS;MARULANDA;17446;ALTA;08/01/2026
55;ANDINA;CALDAS;NEIRA;17486;ALTA;08/01/2026
56;ANDINA;CALDAS;PENSILVANIA;17541;ALTA;08/01/2026
57;ANDINA;CALDAS;PÁCORA;17513;ALTA;08/01/2026
58;ANDINA;CALDAS;SALAMINA;17653;ALTA;08/01/2026
59;ANDINA;CALDAS;SUPÍA;17777;ALTA;08/01/2026
60;PACÍFICO;CAUCA;ALMAGUER;19022;ALTA;08/01/2026
61;PACÍFICO;CAUCA;ARGELIA;19050;ALTA;08/01/2026
62;PACÍFICO;CAUCA;BALBOA;19075;ALTA;08/01/2026
63;PACÍFICO;CAUCA;BOLÍVAR;19100;ALTA;08/01/2026
64;PACÍFICO;CAUCA;BUENOS AIRES;19110;ALTA;08/01/2026
65;PACÍFICO;CAUCA;CAJIBÍO;19130;ALTA;08/01/2026
66;PACÍFICO;CAUCA;CALDONO;19137;ALTA;08/01/2026
67;PACÍFICO;CAUCA;CALOTO;19142;ALTA;08/01/2026
68;PACÍFICO;CAUCA;CORINTO;19212;ALTA;08/01/2026
69;PACÍFICO;CAUCA;EL TAMBO;19256;ALTA;08/01/2026
70;PACÍFICO;CAUCA;FLORENCIA;19290;ALTA;08/01/2026
71;PACÍFICO;CAUCA;JAMBALÓ;19364;ALTA;08/01/2026
72;PACÍFICO;CAUCA;LA SIERRA;19392;ALTA;08/01/2026
73;PACÍFICO;CAUCA;LA VEGA;19397;ALTA;08/01/2026
74;PACÍFICO;CAUCA;MERCADERES;19450;ALTA;08/01/2026
75;PACÍFICO;CAUCA;MORALES;19473;ALTA;08/01/2026
76;PACÍFICO;CAUCA;PATÍA;19532;ALTA;08/01/2026
77;PACÍFICO;CAUCA;PIENDAMÓ - TUNÍA;19548;ALTA;08/01/2026
78;PACÍFICO;CAUCA;POPAYÁN;19001;ALTA;08/01/2026
79;PACÍFICO;CAUCA;PURACÉ;19585;ALTA;08/01/2026
80;PACÍFICO;CAUCA;PÁEZ;19517;ALTA;08/01/2026
81;PACÍFICO;CAUCA;ROSAS;19622;ALTA;08/01/2026
82;PACÍFICO;CAUCA;SANTANDER DE QUILICHAO;19698;ALTA;08/01/2026
83;PACÍFICO;CAUCA;SILVIA;19743;ALTA;08/01/2026
84;PACÍFICO;CAUCA;SOTARÁ PAISPAMBA;19760;ALTA;08/01/2026
85;PACÍFICO;CAUCA;SUCRE;19785;ALTA;08/01/2026
86;PACÍFICO;CAUCA;SUÁREZ;19780;ALTA;08/01/2026
87;PACÍFICO;CAUCA;TIMBÍO;19807;ALTA;08/01/2026
88;PACÍFICO;CAUCA;TORIBÍO;19821;ALTA;08/01/2026
89;PACÍFICO;CAUCA;TOTORÓ;19824;ALTA;08/01/2026
90;CARIBE;CESAR;AGUACHICA;20011;ALTA;08/01/2026
91;CARIBE;CESAR;GAMARRA;20295;ALTA;08/01/2026
92;CARIBE;CESAR;LA GLORIA;20383;ALTA;08/01/2026
93;CARIBE;CESAR;PELAYA;20550;ALTA;08/01/2026
94;ANDINA;CUNDINAMARCA;AGUA DE DIOS;25001;ALTA;08/01/2026
95;ANDINA;CUNDINAMARCA;ALBÁN;25019;ALTA;08/01/2026
96;ANDINA;CUNDINAMARCA;ANAPOIMA;25035;ALTA;08/01/2026
97;ANDINA;CUNDINAMARCA;ANOLAIMA;25040;ALTA;08/01/2026
98;ANDINA;CUNDINAMARCA;APULO;25599;ALTA;08/01/2026
99;ANDINA;CUNDINAMARCA;ARBELÁEZ;25053;ALTA;08/01/2026
100;ANDINA;CUNDINAMARCA;BITUIMA;25095;ALTA;08/01/2026
101;ANDINA;CUNDINAMARCA;BOJACÁ;25099;ALTA;08/01/2026
102;ANDINA;CUNDINAMARCA;CACHIPAY;25123;ALTA;08/01/2026
103;ANDINA;CUNDINAMARCA;CAPARRAPÍ;25148;ALTA;08/01/2026
104;ANDINA;CUNDINAMARCA;CHAGUANÍ;25168;ALTA;08/01/2026
105;ANDINA;CUNDINAMARCA;COGUA;25200;ALTA;08/01/2026
106;ANDINA;CUNDINAMARCA;EL COLEGIO;25245;ALTA;08/01/2026
107;ANDINA;CUNDINAMARCA;EL PEÑÓN;25258;ALTA;08/01/2026
108;ANDINA;CUNDINAMARCA;EL ROSAL;25260;ALTA;08/01/2026
109;ANDINA;CUNDINAMARCA;FACATATIVÁ;25269;ALTA;08/01/2026
110;ANDINA;CUNDINAMARCA;FUSAGASUGÁ;25290;ALTA;08/01/2026
111;ANDINA;CUNDINAMARCA;FÚQUENE;25288;ALTA;08/01/2026
112;ANDINA;CUNDINAMARCA;GIRARDOT;25307;ALTA;08/01/2026
113;ANDINA;CUNDINAMARCA;GUACHETÁ;25317;ALTA;08/01/2026
114;ANDINA;CUNDINAMARCA;GUADUAS;25320;ALTA;08/01/2026
115;ANDINA;CUNDINAMARCA;GUAYABAL DE SÍQUIMA;25328;ALTA;08/01/2026
116;ANDINA;CUNDINAMARCA;JERUSALÉN;25368;ALTA;08/01/2026
117;ANDINA;CUNDINAMARCA;LA MESA;25386;ALTA;08/01/2026
118;ANDINA;CUNDINAMARCA;LA PALMA;25394;ALTA;08/01/2026
119;ANDINA;CUNDINAMARCA;LA PEÑA;25398;ALTA;08/01/2026
120;ANDINA;CUNDINAMARCA;LA VEGA;25402;ALTA;08/01/2026
121;ANDINA;CUNDINAMARCA;MADRID;25430;ALTA;08/01/2026
122;ANDINA;CUNDINAMARCA;NILO;25488;ALTA;08/01/2026
123;ANDINA;CUNDINAMARCA;NIMAIMA;25489;ALTA;08/01/2026
124;ANDINA;CUNDINAMARCA;NOCAIMA;25491;ALTA;08/01/2026
125;ANDINA;CUNDINAMARCA;PACHO;25513;ALTA;08/01/2026
126;ANDINA;CUNDINAMARCA;PAIME;25518;ALTA;08/01/2026
127;ANDINA;CUNDINAMARCA;PANDI;25524;ALTA;08/01/2026
128;ANDINA;CUNDINAMARCA;PULÍ;25580;ALTA;08/01/2026
129;ANDINA;CUNDINAMARCA;QUEBRADANEGRA;25592;ALTA;08/01/2026
130;ANDINA;CUNDINAMARCA;QUIPILE;25596;ALTA;08/01/2026
131;ANDINA;CUNDINAMARCA;RICAURTE;25612;ALTA;08/01/2026
132;ANDINA;CUNDINAMARCA;SAN ANTONIO DEL TEQUENDAMA;25645;ALTA;08/01/2026
133;ANDINA;CUNDINAMARCA;SAN CAYETANO;25653;ALTA;08/01/2026
134;ANDINA;CUNDINAMARCA;SAN FRANCISCO;25658;ALTA;08/01/2026
135;ANDINA;CUNDINAMARCA;SAN JUAN DE RIOSECO;25662;ALTA;08/01/2026
136;ANDINA;CUNDINAMARCA;SASAIMA;25718;ALTA;08/01/2026
137;ANDINA;CUNDINAMARCA;SILVANIA;25743;ALTA;08/01/2026
138;ANDINA;CUNDINAMARCA;SIMIJACA;25745;ALTA;08/01/2026
139;ANDINA;CUNDINAMARCA;SUBACHOQUE;25769;ALTA;08/01/2026
140;ANDINA;CUNDINAMARCA;SUPATÁ;25777;ALTA;08/01/2026
141;ANDINA;CUNDINAMARCA;SUSA;25779;ALTA;08/01/2026
142;ANDINA;CUNDINAMARCA;TAUSA;25793;ALTA;08/01/2026
143;ANDINA;CUNDINAMARCA;TENA;25797;ALTA;08/01/2026
144;ANDINA;CUNDINAMARCA;TIBACUY;25805;ALTA;08/01/2026
145;ANDINA;CUNDINAMARCA;TOCAIMA;25815;ALTA;08/01/2026
146;ANDINA;CUNDINAMARCA;TOPAIPÍ;25823;ALTA;08/01/2026
147;ANDINA;CUNDINAMARCA;VERGARA;25862;ALTA;08/01/2026
148;ANDINA;CUNDINAMARCA;VIANÍ;25867;ALTA;08/01/2026
149;ANDINA;CUNDINAMARCA;VILLAGÓMEZ;25871;ALTA;08/01/2026
150;ANDINA;CUNDINAMARCA;VILLETA;25875;ALTA;08/01/2026
151;ANDINA;CUNDINAMARCA;VIOTÁ;25878;ALTA;08/01/2026
152;ANDINA;CUNDINAMARCA;ZIPACÓN;25898;ALTA;08/01/2026
153;ANDINA;CUNDINAMARCA;ZIPAQUIRÁ;25899;ALTA;08/01/2026
154;ANDINA;CUNDINAMARCA;ÚTICA;25851;ALTA;08/01/2026
155;ANDINA;HUILA;AGRADO;41013;ALTA;08/01/2026
156;ANDINA;HUILA;AIPE;41016;ALTA;08/01/2026
157;ANDINA;HUILA;BARAYA;41078;ALTA;08/01/2026
158;ANDINA;HUILA;CAMPOALEGRE;41132;ALTA;08/01/2026
159;ANDINA;HUILA;GIGANTE;41306;ALTA;08/01/2026
160;ANDINA;HUILA;HOBO;41349;ALTA;08/01/2026
161;ANDINA;HUILA;NEIVA;41001;ALTA;08/01/2026
162;ANDINA;HUILA;NÁTAGA;41483;ALTA;08/01/2026
163;ANDINA;HUILA;PAICOL;41518;ALTA;08/01/2026
164;ANDINA;HUILA;PALERMO;41524;ALTA;08/01/2026
165;ANDINA;HUILA;PITAL;41548;ALTA;08/01/2026
166;ANDINA;HUILA;TERUEL;41801;ALTA;08/01/2026
167;ANDINA;HUILA;TESALIA;41797;ALTA;08/01/2026
168;ANDINA;HUILA;VILLAVIEJA;41872;ALTA;08/01/2026
169;ANDINA;HUILA;YAGUARÁ;41885;ALTA;08/01/2026
170;ANDINA;HUILA;ÍQUIRA;41357;ALTA;08/01/2026
171;CARIBE;LA GUAJIRA;URIBIA;44847;ALTA;08/01/2026
172;CARIBE;MAGDALENA;SITIONUEVO;47745;ALTA;08/01/2026
173;PACÍFICO;NARIÑO;ANCUYA;52036;ALTA;08/01/2026
174;PACÍFICO;NARIÑO;ARBOLEDA;52051;ALTA;08/01/2026
175;PACÍFICO;NARIÑO;BELÉN;52083;ALTA;08/01/2026
176;PACÍFICO;NARIÑO;CHACHAGÜÍ;52240;ALTA;08/01/2026
177;PACÍFICO;NARIÑO;COLÓN;52203;ALTA;08/01/2026
178;PACÍFICO;NARIÑO;CUMBITARA;52233;ALTA;08/01/2026
179;PACÍFICO;NARIÑO;EL CHARCO;52250;ALTA;08/01/2026
180;PACÍFICO;NARIÑO;EL PEÑOL;52254;ALTA;08/01/2026
181;PACÍFICO;NARIÑO;EL ROSARIO;52256;ALTA;08/01/2026
182;PACÍFICO;NARIÑO;EL TAMBO;52260;ALTA;08/01/2026
183;PACÍFICO;NARIÑO;IMUÉS;52354;ALTA;08/01/2026
184;PACÍFICO;NARIÑO;LA FLORIDA;52381;ALTA;08/01/2026
185;PACÍFICO;NARIÑO;LA LLANADA;52385;ALTA;08/01/2026
186;PACÍFICO;NARIÑO;LA UNIÓN;52399;ALTA;08/01/2026
187;PACÍFICO;NARIÑO;LEIVA;52405;ALTA;08/01/2026
188;PACÍFICO;NARIÑO;LINARES;52411;ALTA;08/01/2026
189;PACÍFICO;NARIÑO;LOS ANDES;52418;ALTA;08/01/2026
190;PACÍFICO;NARIÑO;MALLAMA;52435;ALTA;08/01/2026
191;PACÍFICO;NARIÑO;POLICARPA;52540;ALTA;08/01/2026
192;PACÍFICO;NARIÑO;PROVIDENCIA;52565;ALTA;08/01/2026
193;PACÍFICO;NARIÑO;SAMANIEGO;52678;ALTA;08/01/2026
194;PACÍFICO;NARIÑO;SAN LORENZO;52687;ALTA;08/01/2026
195;PACÍFICO;NARIÑO;SAN PABLO;52693;ALTA;08/01/2026
196;PACÍFICO;NARIÑO;SAN PEDRO DE CARTAGO;52694;ALTA;08/01/2026
197;PACÍFICO;NARIÑO;SANDONÁ;52683;ALTA;08/01/2026
198;PACÍFICO;NARIÑO;SANTACRUZ;52699;ALTA;08/01/2026
199;PACÍFICO;NARIÑO;SAPUYES;52720;ALTA;08/01/2026
200;PACÍFICO;NARIÑO;TAMINANGO;52786;ALTA;08/01/2026
201;PACÍFICO;NARIÑO;TÚQUERRES;52838;ALTA;08/01/2026
202;ANDINA;NORTE DE SANTANDER;BOCHALEMA;54099;ALTA;08/01/2026
203;ANDINA;NORTE DE SANTANDER;BUCARASICA;54109;ALTA;08/01/2026
204;ANDINA;NORTE DE SANTANDER;CUCUTILLA;54223;ALTA;08/01/2026
205;ANDINA;NORTE DE SANTANDER;DURANIA;54239;ALTA;08/01/2026
206;ANDINA;NORTE DE SANTANDER;EL CARMEN;54245;ALTA;08/01/2026
207;ANDINA;NORTE DE SANTANDER;EL ZULIA;54261;ALTA;08/01/2026
208;ANDINA;NORTE DE SANTANDER;GRAMALOTE;54313;ALTA;08/01/2026
209;ANDINA;NORTE DE SANTANDER;LOS PATIOS;54405;ALTA;08/01/2026
210;ANDINA;NORTE DE SANTANDER;LOURDES;54418;ALTA;08/01/2026
211;ANDINA;NORTE DE SANTANDER;OCAÑA;54498;ALTA;08/01/2026
212;ANDINA;NORTE DE SANTANDER;SAN CAYETANO;54673;ALTA;08/01/2026
213;ANDINA;NORTE DE SANTANDER;SAN JOSÉ DE CÚCUTA;54001;ALTA;08/01/2026
214;ANDINA;NORTE DE SANTANDER;SANTIAGO;54680;ALTA;08/01/2026
215;ANDINA;NORTE DE SANTANDER;VILLA DEL ROSARIO;54874;ALTA;08/01/2026
216;ANDINA;QUINDÍO;ARMENIA;63001;ALTA;08/01/2026
217;ANDINA;QUINDÍO;BUENAVISTA;63111;ALTA;08/01/2026
218;ANDINA;QUINDÍO;CALARCÁ;63130;ALTA;08/01/2026
219;ANDINA;QUINDÍO;CIRCASIA;63190;ALTA;08/01/2026
220;ANDINA;QUINDÍO;CÓRDOBA;63212;ALTA;08/01/2026
221;ANDINA;QUINDÍO;GÉNOVA;63302;ALTA;08/01/2026
222;ANDINA;QUINDÍO;LA TEBAIDA;63401;ALTA;08/01/2026
223;ANDINA;QUINDÍO;MONTENEGRO;63470;ALTA;08/01/2026
224;ANDINA;QUINDÍO;PIJAO;63548;ALTA;08/01/2026
225;ANDINA;QUINDÍO;SALENTO;63690;ALTA;08/01/2026
226;ANDINA;SANTANDER;ENCINO;68264;ALTA;08/01/2026
227;ANDINA;TOLIMA;ALPUJARRA;73024;ALTA;08/01/2026
228;ANDINA;TOLIMA;ALVARADO;73026;ALTA;08/01/2026
229;ANDINA;TOLIMA;ANZOÁTEGUI;73043;ALTA;08/01/2026
230;ANDINA;TOLIMA;ATACO;73067;ALTA;08/01/2026
231;ANDINA;TOLIMA;CAJAMARCA;73124;ALTA;08/01/2026
232;ANDINA;TOLIMA;CARMEN DE APICALÁ;73148;ALTA;08/01/2026
233;ANDINA;TOLIMA;CHAPARRAL;73168;ALTA;08/01/2026
234;ANDINA;TOLIMA;COELLO;73200;ALTA;08/01/2026
235;ANDINA;TOLIMA;COYAIMA;73217;ALTA;08/01/2026
236;ANDINA;TOLIMA;CUNDAY;73226;ALTA;08/01/2026
237;ANDINA;TOLIMA;DOLORES;73236;ALTA;08/01/2026
238;ANDINA;TOLIMA;FLANDES;73275;ALTA;08/01/2026
239;ANDINA;TOLIMA;GUAMO;73319;ALTA;08/01/2026
240;ANDINA;TOLIMA;IBAGUÉ;73001;ALTA;08/01/2026
241;ANDINA;TOLIMA;ICONONZO;73352;ALTA;08/01/2026
242;ANDINA;TOLIMA;MELGAR;73449;ALTA;08/01/2026
243;ANDINA;TOLIMA;MURILLO;73461;ALTA;08/01/2026
244;ANDINA;TOLIMA;NATAGAIMA;73483;ALTA;08/01/2026
245;ANDINA;TOLIMA;ORTEGA;73504;ALTA;08/01/2026
246;ANDINA;TOLIMA;PIEDRAS;73547;ALTA;08/01/2026
247;ANDINA;TOLIMA;PRADO;73563;ALTA;08/01/2026
248;ANDINA;TOLIMA;PURIFICACIÓN;73585;ALTA;08/01/2026
249;ANDINA;TOLIMA;RIOBLANCO;73616;ALTA;08/01/2026
250;ANDINA;TOLIMA;RONCESVALLES;73622;ALTA;08/01/2026
251;ANDINA;TOLIMA;ROVIRA;73624;ALTA;08/01/2026
252;ANDINA;TOLIMA;SALDAÑA;73671;ALTA;08/01/2026
253;ANDINA;TOLIMA;SAN ANTONIO;73675;ALTA;08/01/2026
254;ANDINA;TOLIMA;SAN LUIS;73678;ALTA;08/01/2026
255;ANDINA;TOLIMA;SANTA ISABEL;73686;ALTA;08/01/2026
256;ANDINA;TOLIMA;SUÁREZ;73770;ALTA;08/01/2026
257;ANDINA;TOLIMA;VALLE DE SAN JUAN;73854;ALTA;08/01/2026
258;PACÍFICO;VALLE DEL CAUCA;ANDALUCÍA;76036;ALTA;08/01/2026
259;PACÍFICO;VALLE DEL CAUCA;BUGALAGRANDE;76113;ALTA;08/01/2026
260;PACÍFICO;VALLE DEL CAUCA;CAICEDONIA;76122;ALTA;08/01/2026
261;PACÍFICO;VALLE DEL CAUCA;CANDELARIA;76130;ALTA;08/01/2026
262;PACÍFICO;VALLE DEL CAUCA;EL CERRITO;76248;ALTA;08/01/2026
263;PACÍFICO;VALLE DEL CAUCA;FLORIDA;76275;ALTA;08/01/2026
264;PACÍFICO;VALLE DEL CAUCA;GINEBRA;76306;ALTA;08/01/2026
265;PACÍFICO;VALLE DEL CAUCA;GUACARÍ;76318;ALTA;08/01/2026
266;PACÍFICO;VALLE DEL CAUCA;GUADALAJARA DE BUGA;76111;ALTA;08/01/2026
267;PACÍFICO;VALLE DEL CAUCA;JAMUNDÍ;76364;ALTA;08/01/2026
268;PACÍFICO;VALLE DEL CAUCA;PALMIRA;76520;ALTA;08/01/2026
269;PACÍFICO;VALLE DEL CAUCA;PRADERA;76563;ALTA;08/01/2026
270;PACÍFICO;VALLE DEL CAUCA;SAN PEDRO;76670;ALTA;08/01/2026
271;PACÍFICO;VALLE DEL CAUCA;SEVILLA;76736;ALTA;08/01/2026
272;PACÍFICO;VALLE DEL CAUCA;TULUÁ;76834;ALTA;08/01/2026
273;PACÍFICO;VALLE DEL CAUCA;ZARZAL;76895;ALTA;08/01/2026
274;ANDINA;ANTIOQUIA;ANGELÓPOLIS;05036;BAJA;08/01/2026
275;ANDINA;ANTIOQUIA;ARGELIA;05055;BAJA;08/01/2026
276;ANDINA;ANTIOQUIA;BARBOSA;05079;BAJA;08/01/2026
