OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
1;ANDINA;ANTIOQUIA;APARTADÓ;05045;ALTA;17.5;206.8;24.0;12/08/2026
2;PACÍFICO;CHOCÓ;NÓVITA;27491;ALTA;49.3;212.8;23.0;12/08/2026
3;PACÍFICO;CHOCÓ;RÍO IRÓ;27580;ALTA;36.2;205.8;23.0;12/08/2026
4;PACÍFICO;CHOCÓ;SAN JOSÉ DEL PALMAR;27660;ALTA;29.4;112.2;18.0;12/08/2026
5;ANDINA;CUNDINAMARCA;MEDINA;25438;ALTA;0.9;177.3;27.0;12/08/2026
6;ORINOQUÍA;META;CUBARRAL;50223;ALTA;7.9;111.2;27.0;12/08/2026
7;ORINOQUÍA;META;EL CASTILLO;50251;ALTA;11.5;127.5;26.0;12/08/2026
8;ORINOQUÍA;META;RESTREPO;50606;ALTA;1.8;184.2;28.0;12/08/2026
9;ORINOQUÍA;META;SAN JUAN DE ARAMA;50683;ALTA;11.5;115.7;25.0;12/08/2026
10;PACÍFICO;NARIÑO;FRANCISCO PIZARRO;52520;ALTA;62.7;195.9;27.0;12/08/2026
11;PACÍFICO;NARIÑO;ROBERTO PAYÁN;52621;ALTA;32.2;127.4;28.0;12/08/2026
12;AMAZONÍA;PUTUMAYO;MOCOA;86001;ALTA;30.1;117.2;30.0;12/08/2026
13;AMAZONÍA;PUTUMAYO;PUERTO GUZMÁN;86571;ALTA;;;;12/08/2026
14;AMAZONÍA;PUTUMAYO;SAN FRANCISCO;86755;ALTA;36.1;154.1;30.0;12/08/2026
15;AMAZONÍA;PUTUMAYO;VILLAGARZÓN;86885;ALTA;24.4;110.2;29.0;12/08/2026
16;ANDINA;ANTIOQUIA;ALEJANDRÍA;05021;BAJA;;;;12/08/2026
17;ANDINA;ANTIOQUIA;SAN ROQUE;05670;BAJA;;;;12/08/2026
18;ORINOQUÍA;ARAUCA;SARAVENA;81736;BAJA;;;;12/08/2026
19;ORINOQUÍA;ARAUCA;TAME;81794;BAJA;8.7;32.6;22.0;12/08/2026
20;ANDINA;BOYACÁ;ALMEIDA;15022;BAJA;15.6;63.7;27.0;12/08/2026
21;ANDINA;BOYACÁ;CAMPOHERMOSO;15135;BAJA;14.8;57.0;30.0;12/08/2026
22;ANDINA;BOYACÁ;MACANAL;15425;BAJA;20.9;65.5;27.0;12/08/2026
23;ANDINA;BOYACÁ;PÁEZ;15514;BAJA;21.5;65.6;30.0;12/08/2026
24;ANDINA;BOYACÁ;SAN LUIS DE GACENO;15667;BAJA;4.9;155.3;28.0;12/08/2026
25;ANDINA;BOYACÁ;SANTA MARÍA;15690;BAJA;6.1;120.8;28.0;12/08/2026
26;ANDINA;BOYACÁ;SOCOTÁ;15755;BAJA;23.8;36.4;17.0;12/08/2026
27;AMAZONÍA;CAQUETÁ;FLORENCIA;18001;BAJA;8.9;59.1;23.0;12/08/2026
28;AMAZONÍA;CAQUETÁ;MORELIA;18479;BAJA;10.1;102.3;26.0;12/08/2026
29;ORINOQUÍA;CASANARE;CHÁMEZA;85015;BAJA;7.1;31.6;30.0;12/08/2026
30;ORINOQUÍA;CASANARE;NUNCHÍA;85225;BAJA;25.9;66.6;23.0;12/08/2026
31;ORINOQUÍA;CASANARE;PORE;85263;BAJA;27.7;97.5;20.0;12/08/2026
32;ORINOQUÍA;CASANARE;RECETOR;85279;BAJA;13.5;68.7;30.0;12/08/2026
33;ORINOQUÍA;CASANARE;SABANALARGA;85300;BAJA;8.6;121.9;27.0;12/08/2026
34;ORINOQUÍA;CASANARE;SÁCAMA;85315;BAJA;26.7;66.2;20.0;12/08/2026
35;ORINOQUÍA;CASANARE;TAURAMENA;85410;BAJA;7.4;62.8;27.0;12/08/2026
36;PACÍFICO;CAUCA;GUAPI;19318;BAJA;15.2;119.6;20.0;12/08/2026
37;PACÍFICO;CAUCA;TIMBIQUÍ;19809;BAJA;12.3;127.1;24.0;12/08/2026
38;PACÍFICO;CHOCÓ;ACANDÍ;27006;BAJA;13.1;97.3;22.0;12/08/2026
39;PACÍFICO;CHOCÓ;CARMEN DEL DARIÉN;27150;BAJA;23.6;124.8;21.0;12/08/2026
40;PACÍFICO;CHOCÓ;EL CARMEN DE ATRATO;27245;BAJA;13.7;32.0;14.0;12/08/2026
41;PACÍFICO;CHOCÓ;EL LITORAL DEL SAN JUAN;27250;BAJA;35.5;68.1;22.0;12/08/2026
42;ANDINA;CUNDINAMARCA;CÁQUEZA;25151;BAJA;7.7;44.5;28.0;12/08/2026
43;ANDINA;CUNDINAMARCA;FOSCA;25281;BAJA;5.6;62.3;29.0;12/08/2026
44;ANDINA;CUNDINAMARCA;FÓMEQUE;25279;BAJA;3.2;36.5;28.0;12/08/2026
