OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION
1;ANDINA;ANTIOQUIA;ANZÁ;05044;ALTA;15/08/2026
2;ANDINA;ANTIOQUIA;BELMIRA;05086;ALTA;15/08/2026
3;ANDINA;ANTIOQUIA;BETULIA;05093;ALTA;15/08/2026
4;ANDINA;ANTIOQUIA;CAICEDO;05125;ALTA;15/08/2026
5;ANDINA;ANTIOQUIA;EBÉJICO;05240;ALTA;15/08/2026
6;ANDINA;ANTIOQUIA;FREDONIA;05282;ALTA;15/08/2026
7;ANDINA;ANTIOQUIA;LIBORINA;05411;ALTA;15/08/2026
8;ANDINA;ANTIOQUIA;OLAYA;05501;ALTA;15/08/2026
9;ANDINA;ANTIOQUIA;SAN JERÓNIMO;05656;ALTA;15/08/2026
10;ANDINA;ANTIOQUIA;SANTA FÉ DE ANTIOQUIA;05042;ALTA;15/08/2026
11;ANDINA;ANTIOQUIA;SOPETRÁN;05761;ALTA;15/08/2026
12;ANDINA;ANTIOQUIA;URRAO;05847;ALTA;15/08/2026
13;ANDINA;BOYACÁ;ARCABUCO;15051;ALTA;15/08/2026
14;ANDINA;BOYACÁ;BUENAVISTA;15109;ALTA;15/08/2026
15;ANDINA;BOYACÁ;CHÍQUIZA;15232;ALTA;15/08/2026
16;ANDINA;BOYACÁ;COPER;15212;ALTA;15/08/2026
17;ANDINA;BOYACÁ;CUCAITA;15224;ALTA;15/08/2026
18;ANDINA;BOYACÁ;CÓMBITA;15204;ALTA;15/08/2026
19;ANDINA;BOYACÁ;RÁQUIRA;15600;ALTA;15/08/2026
20;ANDINA;BOYACÁ;SAMACÁ;15646;ALTA;15/08/2026
21;ANDINA;BOYACÁ;SAN MIGUEL DE SEMA;15676;ALTA;15/08/2026
22;ANDINA;BOYACÁ;SORA;15762;ALTA;15/08/2026
23;ANDINA;BOYACÁ;SOTAQUIRÁ;15763;ALTA;15/08/2026
24;ANDINA;BOYACÁ;SUTAMARCHÁN;15776;ALTA;15/08/2026
25;ANDINA;BOYACÁ;SÁCHICA;15638;ALTA;15/08/2026
26;ANDINA;BOYACÁ;VILLA DE LEYVA;15407;ALTA;15/08/2026
27;ANDINA;CALDAS;MANZANARES;17433;ALTA;15/08/2026
28;ANDINA;CALDAS;MARQUETALIA;17444;ALTA;15/08/2026
29;ANDINA;CALDAS;MARULANDA;17446;ALTA;15/08/2026
30;ANDINA;CALDAS;PENSILVANIA;17541;ALTA;15/08/2026
31;ANDINA;CALDAS;SALAMINA;17653;ALTA;15/08/2026
32;ANDINA;CALDAS;SAMANÁ;17662;ALTA;15/08/2026
33;AMAZONÍA;CAQUETÁ;SAN VICENTE DEL CAGUÁN;18753;ALTA;15/08/2026
34;PACÍFICO;CAUCA;ALMAGUER;19022;ALTA;15/08/2026
35;PACÍFICO;CAUCA;ARGELIA;19050;ALTA;15/08/2026
36;PACÍFICO;CAUCA;BALBOA;19075;ALTA;15/08/2026
37;PACÍFICO;CAUCA;BOLÍVAR;19100;ALTA;15/08/2026
38;PACÍFICO;CAUCA;CAJIBÍO;19130;ALTA;15/08/2026
39;PACÍFICO;CAUCA;CALDONO;19137;ALTA;15/08/2026
40;PACÍFICO;CAUCA;EL TAMBO;19256;ALTA;15/08/2026
41;PACÍFICO;CAUCA;FLORENCIA;19290;ALTA;15/08/2026
42;PACÍFICO;CAUCA;JAMBALÓ;19364;ALTA;15/08/2026
43;PACÍFICO;CAUCA;LA SIERRA;19392;ALTA;15/08/2026
44;PACÍFICO;CAUCA;LA VEGA;19397;ALTA;15/08/2026
45;PACÍFICO;CAUCA;MERCADERES;19450;ALTA;15/08/2026
46;PACÍFICO;CAUCA;MIRANDA;19455;ALTA;15/08/2026
47;PACÍFICO;CAUCA;PATÍA;19532;ALTA;15/08/2026
48;PACÍFICO;CAUCA;PIENDAMÓ - TUNÍA;19548;ALTA;15/08/2026
49;PACÍFICO;CAUCA;POPAYÁN;19001;ALTA;15/08/2026
50;PACÍFICO;CAUCA;PURACÉ;19585;ALTA;15/08/2026
51;PACÍFICO;CAUCA;PÁEZ;19517;ALTA;15/08/2026
52;PACÍFICO;CAUCA;ROSAS;19622;ALTA;15/08/2026
53;PACÍFICO;CAUCA;SILVIA;19743;ALTA;15/08/2026
54;PACÍFICO;CAUCA;SOTARÁ PAISPAMBA;19760;ALTA;15/08/2026
55;PACÍFICO;CAUCA;SUCRE;19785;ALTA;15/08/2026
56;PACÍFICO;CAUCA;TIMBÍO;19807;ALTA;15/08/2026
57;PACÍFICO;CAUCA;TORIBÍO;19821;ALTA;15/08/2026
58;PACÍFICO;CAUCA;TOTORÓ;19824;ALTA;15/08/2026
59;ANDINA;CUNDINAMARCA;AGUA DE DIOS;25001;ALTA;15/08/2026
60;ANDINA;CUNDINAMARCA;ALBÁN;25019;ALTA;15/08/2026
61;ANDINA;CUNDINAMARCA;ANOLAIMA;25040;ALTA;15/08/2026
62;ANDINA;CUNDINAMARCA;ARBELÁEZ;25053;ALTA;15/08/2026
63;ANDINA;CUNDINAMARCA;BITUIMA;25095;ALTA;15/08/2026
64;ANDINA;CUNDINAMARCA;CABRERA;25120;ALTA;15/08/2026
65;ANDINA;CUNDINAMARCA;CACHIPAY;25123;ALTA;15/08/2026
66;ANDINA;CUNDINAMARCA;CARMEN DE CARUPA;25154;ALTA;15/08/2026
67;ANDINA;CUNDINAMARCA;CHAGUANÍ;25168;ALTA;15/08/2026
68;ANDINA;CUNDINAMARCA;COGUA;25200;ALTA;15/08/2026
69;ANDINA;CUNDINAMARCA;EL ROSAL;25260;ALTA;15/08/2026
70;ANDINA;CUNDINAMARCA;FACATATIVÁ;25269;ALTA;15/08/2026
71;ANDINA;CUNDINAMARCA;FUSAGASUGÁ;25290;ALTA;15/08/2026
72;ANDINA;CUNDINAMARCA;FÚQUENE;25288;ALTA;15/08/2026
73;ANDINA;CUNDINAMARCA;GIRARDOT;25307;ALTA;15/08/2026
74;ANDINA;CUNDINAMARCA;GUACHETÁ;25317;ALTA;15/08/2026
75;ANDINA;CUNDINAMARCA;GUADUAS;25320;ALTA;15/08/2026
76;ANDINA;CUNDINAMARCA;GUATAQUÍ;25324;ALTA;15/08/2026
77;ANDINA;CUNDINAMARCA;GUAYABAL DE SÍQUIMA;25328;ALTA;15/08/2026
78;ANDINA;CUNDINAMARCA;JERUSALÉN;25368;ALTA;15/08/2026
79;ANDINA;CUNDINAMARCA;LA PEÑA;25398;ALTA;15/08/2026
80;ANDINA;CUNDINAMARCA;LA VEGA;25402;ALTA;15/08/2026
81;ANDINA;CUNDINAMARCA;NARIÑO;25483;ALTA;15/08/2026
82;ANDINA;CUNDINAMARCA;NILO;25488;ALTA;15/08/2026
83;ANDINA;CUNDINAMARCA;NIMAIMA;25489;ALTA;15/08/2026
84;ANDINA;CUNDINAMARCA;NOCAIMA;25491;ALTA;15/08/2026
85;ANDINA;CUNDINAMARCA;PACHO;25513;ALTA;15/08/2026
86;ANDINA;CUNDINAMARCA;PANDI;25524;ALTA;15/08/2026
87;ANDINA;CUNDINAMARCA;QUEBRADANEGRA;25592;ALTA;15/08/2026
88;ANDINA;CUNDINAMARCA;QUIPILE;25596;ALTA;15/08/2026
89;ANDINA;CUNDINAMARCA;RICAURTE;25612;ALTA;15/08/2026
90;ANDINA;CUNDINAMARCA;SAN BERNARDO;25649;ALTA;15/08/2026
91;ANDINA;CUNDINAMARCA;SAN CAYETANO;25653;ALTA;15/08/2026
92;ANDINA;CUNDINAMARCA;SAN FRANCISCO;25658;ALTA;15/08/2026
93;ANDINA;CUNDINAMARCA;SAN JUAN DE RIOSECO;25662;ALTA;15/08/2026
94;ANDINA;CUNDINAMARCA;SASAIMA;25718;ALTA;15/08/2026
