OBJECTID;REGION;DEPTO;GEOGRAPHIC;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION;nivel_numero
1;ANDINA;ANTIOQUIA;APARTAD”;05045;Alta;20.6;159.8;28.0;12/07/2026;3
2;ORINOQUÕA;ARAUCA;FORTUL;81300;Alta;26.4;132.7;25.0;12/07/2026;3
3;ORINOQUÕA;ARAUCA;SARAVENA;81736;Alta;29.7;160.8;24.0;12/07/2026;3
4;ORINOQUÕA;ARAUCA;TAME;81794;Alta;21.3;145.5;24.0;12/07/2026;3
5;ANDINA;BOYAC¡;ALMEIDA;15022;Alta;32.9;142.7;29.0;12/07/2026;3
6;ANDINA;BOYAC¡;CUBAR¡;15223;Alta;29.6;196.1;26.0;12/07/2026;3
7;ANDINA;BOYAC¡;MACANAL;15425;Alta;35.5;146.9;30.0;12/07/2026;3
8;ANDINA;BOYAC¡;PAJARITO;15518;Alta;29.0;187.9;28.0;12/07/2026;3
9;ANDINA;BOYAC¡;PAYA;15533;Alta;27.9;224.0;24.0;12/07/2026;3
10;ANDINA;BOYAC¡;SANTA MARÕA;15690;Alta;35.6;208.8;30.0;12/07/2026;3
11;AMAZONÕA;CAQUET¡;FLORENCIA;18001;Alta;25.5;62.5;27.0;12/07/2026;3
12;ORINOQUÕA;CASANARE;HATO COROZAL;85125;Alta;31.7;177.7;24.0;12/07/2026;3
13;ORINOQUÕA;CASANARE;MONTERREY;85162;Alta;28.1;144.1;29.0;12/07/2026;3
14;ORINOQUÕA;CASANARE;NUNCHÕA;85225;Alta;22.4;232.0;24.0;12/07/2026;3
15;ORINOQUÕA;CASANARE;S¡CAMA;85315;Alta;23.5;153.2;25.0;12/07/2026;3
16;ORINOQUÕA;CASANARE;T¡MARA;85400;Alta;23.9;190.6;24.0;12/07/2026;3
17;ORINOQUÕA;CASANARE;YOPAL;85001;Alta;24.8;207.3;24.0;12/07/2026;3
18;PACÕFICO;CAUCA;EL TAMBO;19256;Alta;22.3;66.4;20.0;12/07/2026;3
19;PACÕFICO;CAUCA;GUAPI;19318;Alta;90.9;170.9;27.0;12/07/2026;3
20;PACÕFICO;CAUCA;L”PEZ DE MICAY;19418;Alta;63.2;181.7;27.0;12/07/2026;3
21;PACÕFICO;CAUCA;PIAMONTE;19533;Alta;41.5;105.4;30.0;12/07/2026;3
22;PACÕFICO;CAUCA;SANTA ROSA;19701;Alta;33.6;80.1;28.0;12/07/2026;3
23;PACÕFICO;CAUCA;TIMBIQUÕ;19809;Alta;92.6;188.0;29.0;12/07/2026;3
24;PACÕFICO;CHOC”;ALTO BAUD”;27025;Alta;49.5;131.2;27.0;12/07/2026;3
25;PACÕFICO;CHOC”;BAGAD”;27073;Alta;57.2;121.2;23.0;12/07/2026;3
26;PACÕFICO;CHOC”;BAHÕA SOLANO;27075;Alta;39.3;114.7;27.0;12/07/2026;3
27;PACÕFICO;CHOC”;BAJO BAUD”;27077;Alta;81.0;159.3;26.0;12/07/2026;3
28;PACÕFICO;CHOC”;LLOR”;27413;Alta;49.5;135.0;27.0;12/07/2026;3
29;PACÕFICO;CHOC”;MEDIO BAUD”;27430;Alta;106.0;178.4;25.0;12/07/2026;3
30;PACÕFICO;CHOC”;NUQUÕ;27495;Alta;51.4;134.5;27.0;12/07/2026;3
31;PACÕFICO;CHOC”;N”VITA;27491;Alta;68.4;148.8;25.0;12/07/2026;3
32;PACÕFICO;CHOC”;QUIBD”;27001;Alta;34.2;104.0;24.0;12/07/2026;3
33;PACÕFICO;CHOC”;RÕO IR”;27580;Alta;70.1;145.5;25.0;12/07/2026;3
34;PACÕFICO;CHOC”;TAD”;27787;Alta;60.8;114.0;23.0;12/07/2026;3
35;ANDINA;CUNDINAMARCA;F”MEQUE;25279;Alta;41.3;78.2;30.0;12/07/2026;3
36;ANDINA;CUNDINAMARCA;GUAYABETAL;25335;Alta;44.1;232.7;30.0;12/07/2026;3
37;ANDINA;CUNDINAMARCA;MEDINA;25438;Alta;33.2;154.4;30.0;12/07/2026;3
38;ANDINA;CUNDINAMARCA;UBAL¡;25839;Alta;36.6;150.4;30.0;12/07/2026;3
39;ORINOQUÕA;META;CUBARRAL;50223;Alta;34.3;99.0;30.0;12/07/2026;3
40;ORINOQUÕA;META;EL CASTILLO;50251;Alta;40.2;127.0;29.0;12/07/2026;3
41;ORINOQUÕA;META;SAN JUAN DE ARAMA;50683;Alta;29.5;133.4;29.0;12/07/2026;3
42;PACÕFICO;NARI—O;BARBACOAS;52079;Alta;78.4;176.1;30.0;12/07/2026;3
43;PACÕFICO;NARI—O;EL CHARCO;52250;Alta;41.3;115.0;22.0;12/07/2026;3
44;PACÕFICO;NARI—O;LOS ANDES;52418;Alta;35.4;48.7;22.0;12/07/2026;3
45;PACÕFICO;NARI—O;MAG‹Õ;52427;Alta;98.4;194.3;28.0;12/07/2026;3
46;PACÕFICO;NARI—O;SAN ANDR…S DE TUMACO;52835;Alta;90.4;175.0;30.0;12/07/2026;3
47;PACÕFICO;NARI—O;SANTA B¡RBARA;52696;Alta;52.3;130.5;25.0;12/07/2026;3
48;ANDINA;NORTE DE SANTANDER;TOLEDO;54820;Alta;23.6;152.8;27.0;12/07/2026;3
49;AMAZONÕA;PUTUMAYO;MOCOA;86001;Alta;53.8;135.7;30.0;12/07/2026;3
50;AMAZONÕA;PUTUMAYO;PUERTO GUZM¡N;86571;Alta;-;-;-;12/07/2026;3
51;AMAZONÕA;PUTUMAYO;SAN FRANCISCO;86755;Alta;47.5;216.6;30.0;12/07/2026;3
52;PACÕFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;Alta;42.5;138.6;24.0;12/07/2026;3
53;ANDINA;ANTIOQUIA;AMALFI;05031;Baja;39.0;56.4;18.0;12/07/2026;1
54;ANDINA;ANTIOQUIA;ARBOLETES;05051;Baja;37.4;83.5;16.0;12/07/2026;1
55;ANDINA;ANTIOQUIA;CIUDAD BOLÕVAR;05101;Baja;29.0;55.7;14.0;12/07/2026;1
56;ANDINA;ANTIOQUIA;NECHÕ;05495;Baja;33.1;80.8;15.0;12/07/2026;1
57;ANDINA;ANTIOQUIA;SABANALARGA;05628;Baja;41.4;46.3;13.0;12/07/2026;1
58;ANDINA;ANTIOQUIA;SAN ANDR…S DE CUERQUÕA;05647;Baja;40.8;48.9;15.0;12/07/2026;1
59;ANDINA;ANTIOQUIA;SAN PEDRO DE URAB¡;05665;Baja;46.7;87.0;19.0;12/07/2026;1
60;ANDINA;ANTIOQUIA;VIGÕA DEL FUERTE;05873;Baja;35.2;60.5;18.0;12/07/2026;1
61;ANDINA;BOGOT¡, D.C.;BOGOT¡, D.C.;11001;Baja;17.7;27.7;26.0;12/07/2026;1
62;CARIBE;BOLÕVAR;ARENAL;13042;Baja;37.9;63.6;14.0;12/07/2026;1
63;CARIBE;BOLÕVAR;RÕO VIEJO;13600;Baja;17.7;35.3;13.0;12/07/2026;1
64;CARIBE;BOLÕVAR;SAN JACINTO DEL CAUCA;13655;Baja;43.9;97.4;15.0;12/07/2026;1
65;CARIBE;BOLÕVAR;SIMITÕ;13744;Baja;53.4;76.6;12.0;12/07/2026;1
66;CARIBE;BOLÕVAR;TIQUISIO;13810;Baja;25.2;44.1;15.0;12/07/2026;1
67;ANDINA;BOYAC¡;BET…ITIVA;15092;Baja;-;-;-;12/07/2026;1
68;ANDINA;BOYAC¡;CHINAVITA;15172;Baja;22.0;91.1;30.0;12/07/2026;1
69;ANDINA;BOYAC¡;GUATEQUE;15322;Baja;21.4;92.2;28.0;12/07/2026;1
70;ANDINA;BOYAC¡;G¡MEZA;15296;Baja;20.1;81.8;17.0;12/07/2026;1
71;ANDINA;BOYAC¡;LA CAPILLA;15380;Baja;18.3;75.8;30.0;12/07/2026;1
72;ANDINA;BOYAC¡;PACHAVITA;15511;Baja;18.1;79.6;30.0;12/07/2026;1
73;ANDINA;BOYAC¡;PESCA;15542;Baja;13.7;84.1;28.0;12/07/2026;1
74;ANDINA;BOYAC¡;RAMIRIQUÕ;15599;Baja;15.8;81.7;30.0;12/07/2026;1
75;ANDINA;BOYAC¡;ROND”N;15621;Baja;12.3;102.0;30.0;12/07/2026;1
76;ANDINA;BOYAC¡;SANTANA;15686;Baja;30.1;87.3;23.0;12/07/2026;1
77;ANDINA;BOYAC¡;SOGAMOSO;15759;Baja;12.6;51.1;16.0;12/07/2026;1
78;ANDINA;BOYAC¡;SUTATENZA;15778;Baja;20.9;92.8;29.0;12/07/2026;1
79;ANDINA;BOYAC¡;TASCO;15790;Baja;14.9;80.3;16.0;12/07/2026;1
80;ANDINA;BOYAC¡;TENZA;15798;Baja;18.7;81.9;30.0;12/07/2026;1
81;ANDINA;BOYAC¡;TOTA;15822;Baja;11.5;53.4;27.0;12/07/2026;1
82;AMAZONÕA;CAQUET¡;BEL…N DE LOS ANDAQUÕES;18094;Baja;25.7;79.5;27.0;12/07/2026;1
83;AMAZONÕA;CAQUET¡;EL DONCELLO;18247;Baja;32.8;76.4;28.0;12/07/2026;1
84;AMAZONÕA;CAQUET¡;EL PAUJÕL;18256;Baja;30.7;88.5;28.0;12/07/2026;1
85;AMAZONÕA;CAQUET¡;LA MONTA—ITA;18410;Baja;31.3;107.0;28.0;12/07/2026;1
86;AMAZONÕA;CAQUET¡;MORELIA;18479;Baja;23.6;111.4;27.0;12/07/2026;1
87;AMAZONÕA;CAQUET¡;PUERTO RICO;18592;Baja;34.2;58.1;26.0;12/07/2026;1
88;ORINOQUÕA;CASANARE;LA SALINA;85136;Baja;20.0;95.2;22.0;12/07/2026;1
89;ANDINA;CUNDINAMARCA;CHIPAQUE;25178;Baja;18.6;35.4;30.0;12/07/2026;1
90;ANDINA;CUNDINAMARCA;CHOACHÕ;25181;Baja;33.2;59.5;30.0;12/07/2026;1
91;ANDINA;CUNDINAMARCA;GACHET¡;25297;Baja;24.4;98.8;30.0;12/07/2026;1
92;ANDINA;CUNDINAMARCA;GUACHET¡;25317;Baja;32.5;48.5;23.0;12/07/2026;1
93;ANDINA;CUNDINAMARCA;GUASCA;25322;Baja;19.6;36.5;27.0;12/07/2026;1
94;ANDINA;CUNDINAMARCA;GUATAVITA;25326;Baja;19.5;43.6;29.0;12/07/2026;1
95;ANDINA;CUNDINAMARCA;LA CALERA;25377;Baja;19.2;34.4;27.0;12/07/2026;1
96;ANDINA;CUNDINAMARCA;MANTA;25436;Baja;22.5;94.9;29.0;12/07/2026;1
97;ANDINA;CUNDINAMARCA;TIBIRITA;25807;Baja;18.4;81.3;29.0;12/07/2026;1
98;ANDINA;CUNDINAMARCA;UBAQUE;25841;Baja;25.5;50.9;30.0;12/07/2026;1
99;ANDINA;CUNDINAMARCA;UNE;25845;Baja;27.0;59.2;29.0;12/07/2026;1
100;CARIBE;C”RDOBA;MONTERÕA;23001;Baja;34.4;76.8;18.0;12/07/2026;1
101;CARIBE;C”RDOBA;VALENCIA;23855;Baja;43.8;80.2;23.0;12/07/2026;1
102;PACÕFICO;NARI—O;BUESACO;52110;Baja;11.2;24.9;23.0;12/07/2026;1
