OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION
1;ANDINA;ANTIOQUIA;ABEJORRAL;05002;ALTA;14/08/2026
2;ANDINA;ANTIOQUIA;AMAGÁ;05030;ALTA;14/08/2026
3;ANDINA;ANTIOQUIA;ANGELÓPOLIS;05036;ALTA;14/08/2026
4;ANDINA;ANTIOQUIA;ANZÁ;05044;ALTA;14/08/2026
5;ANDINA;ANTIOQUIA;ARMENIA;05059;ALTA;14/08/2026
6;ANDINA;ANTIOQUIA;BELLO;05088;ALTA;14/08/2026
7;ANDINA;ANTIOQUIA;BELMIRA;05086;ALTA;14/08/2026
8;ANDINA;ANTIOQUIA;CAICEDO;05125;ALTA;14/08/2026
9;ANDINA;ANTIOQUIA;CALDAS;05129;ALTA;14/08/2026
10;ANDINA;ANTIOQUIA;COPACABANA;05212;ALTA;14/08/2026
11;ANDINA;ANTIOQUIA;EBÉJICO;05240;ALTA;14/08/2026
12;ANDINA;ANTIOQUIA;EL CARMEN DE VIBORAL;05148;ALTA;14/08/2026
13;ANDINA;ANTIOQUIA;EL SANTUARIO;05697;ALTA;14/08/2026
14;ANDINA;ANTIOQUIA;ENVIGADO;05266;ALTA;14/08/2026
15;ANDINA;ANTIOQUIA;FREDONIA;05282;ALTA;14/08/2026
16;ANDINA;ANTIOQUIA;GUARNE;05318;ALTA;14/08/2026
17;ANDINA;ANTIOQUIA;HELICONIA;05347;ALTA;14/08/2026
18;ANDINA;ANTIOQUIA;ITAGÜÍ;05360;ALTA;14/08/2026
19;ANDINA;ANTIOQUIA;JERICÓ;05368;ALTA;14/08/2026
20;ANDINA;ANTIOQUIA;LA CEJA;05376;ALTA;14/08/2026
21;ANDINA;ANTIOQUIA;LA ESTRELLA;05380;ALTA;14/08/2026
22;ANDINA;ANTIOQUIA;LA PINTADA;05390;ALTA;14/08/2026
23;ANDINA;ANTIOQUIA;LIBORINA;05411;ALTA;14/08/2026
24;ANDINA;ANTIOQUIA;MARINILLA;05440;ALTA;14/08/2026
25;ANDINA;ANTIOQUIA;MEDELLÍN;05001;ALTA;14/08/2026
26;ANDINA;ANTIOQUIA;MONTEBELLO;05467;ALTA;14/08/2026
27;ANDINA;ANTIOQUIA;OLAYA;05501;ALTA;14/08/2026
28;ANDINA;ANTIOQUIA;RETIRO;05607;ALTA;14/08/2026
29;ANDINA;ANTIOQUIA;RIONEGRO;05615;ALTA;14/08/2026
30;ANDINA;ANTIOQUIA;SABANETA;05631;ALTA;14/08/2026
31;ANDINA;ANTIOQUIA;SAN JERÓNIMO;05656;ALTA;14/08/2026
32;ANDINA;ANTIOQUIA;SAN PEDRO DE LOS MILAGROS;05664;ALTA;14/08/2026
33;ANDINA;ANTIOQUIA;SAN VICENTE FERRER;05674;ALTA;14/08/2026
34;ANDINA;ANTIOQUIA;SANTA BÁRBARA;05679;ALTA;14/08/2026
35;ANDINA;ANTIOQUIA;SANTA FÉ DE ANTIOQUIA;05042;ALTA;14/08/2026
36;ANDINA;ANTIOQUIA;SOPETRÁN;05761;ALTA;14/08/2026
37;ANDINA;ANTIOQUIA;TÁMESIS;05789;ALTA;14/08/2026
38;ANDINA;ANTIOQUIA;VALPARAÍSO;05856;ALTA;14/08/2026
39;ANDINA;BOGOTÁ, D.C.;BOGOTÁ, D.C.;11001;ALTA;14/08/2026
40;ANDINA;BOYACÁ;ARCABUCO;15051;ALTA;14/08/2026
41;ANDINA;BOYACÁ;BRICEÑO;15106;ALTA;14/08/2026
42;ANDINA;BOYACÁ;BUENAVISTA;15109;ALTA;14/08/2026
43;ANDINA;BOYACÁ;CALDAS;15131;ALTA;14/08/2026
44;ANDINA;BOYACÁ;CHIQUINQUIRÁ;15176;ALTA;14/08/2026
45;ANDINA;BOYACÁ;CHISCAS;15180;ALTA;14/08/2026
46;ANDINA;BOYACÁ;CHÍQUIZA;15232;ALTA;14/08/2026
47;ANDINA;BOYACÁ;COPER;15212;ALTA;14/08/2026
48;ANDINA;BOYACÁ;CUCAITA;15224;ALTA;14/08/2026
49;ANDINA;BOYACÁ;CÓMBITA;15204;ALTA;14/08/2026
50;ANDINA;BOYACÁ;EL ESPINO;15248;ALTA;14/08/2026
51;ANDINA;BOYACÁ;GACHANTIVÁ;15293;ALTA;14/08/2026
52;ANDINA;BOYACÁ;GUACAMAYAS;15317;ALTA;14/08/2026
53;ANDINA;BOYACÁ;MARIPÍ;15442;ALTA;14/08/2026
54;ANDINA;BOYACÁ;MONIQUIRÁ;15469;ALTA;14/08/2026
55;ANDINA;BOYACÁ;MUZO;15480;ALTA;14/08/2026
56;ANDINA;BOYACÁ;PAUNA;15531;ALTA;14/08/2026
57;ANDINA;BOYACÁ;PUERTO BOYACÁ;15572;ALTA;14/08/2026
58;ANDINA;BOYACÁ;RÁQUIRA;15600;ALTA;14/08/2026
59;ANDINA;BOYACÁ;SABOYÁ;15632;ALTA;14/08/2026
60;ANDINA;BOYACÁ;SAMACÁ;15646;ALTA;14/08/2026
61;ANDINA;BOYACÁ;SAN MATEO;15673;ALTA;14/08/2026
62;ANDINA;BOYACÁ;SAN MIGUEL DE SEMA;15676;ALTA;14/08/2026
63;ANDINA;BOYACÁ;SANTA SOFÍA;15696;ALTA;14/08/2026
64;ANDINA;BOYACÁ;SORA;15762;ALTA;14/08/2026
65;ANDINA;BOYACÁ;SOTAQUIRÁ;15763;ALTA;14/08/2026
66;ANDINA;BOYACÁ;SUTAMARCHÁN;15776;ALTA;14/08/2026
67;ANDINA;BOYACÁ;SÁCHICA;15638;ALTA;14/08/2026
68;ANDINA;BOYACÁ;TINJACÁ;15808;ALTA;14/08/2026
69;ANDINA;BOYACÁ;VILLA DE LEYVA;15407;ALTA;14/08/2026
70;ANDINA;CALDAS;AGUADAS;17013;ALTA;14/08/2026
71;ANDINA;CALDAS;ARANZAZU;17050;ALTA;14/08/2026
72;ANDINA;CALDAS;LA DORADA;17380;ALTA;14/08/2026
73;ANDINA;CALDAS;MANIZALES;17001;ALTA;14/08/2026
74;ANDINA;CALDAS;MANZANARES;17433;ALTA;14/08/2026
75;ANDINA;CALDAS;MARQUETALIA;17444;ALTA;14/08/2026
76;ANDINA;CALDAS;MARULANDA;17446;ALTA;14/08/2026
77;ANDINA;CALDAS;NEIRA;17486;ALTA;14/08/2026
78;ANDINA;CALDAS;PENSILVANIA;17541;ALTA;14/08/2026
79;ANDINA;CALDAS;SALAMINA;17653;ALTA;14/08/2026
80;ANDINA;CALDAS;SAMANÁ;17662;ALTA;14/08/2026
81;ANDINA;CALDAS;VICTORIA;17867;ALTA;14/08/2026
82;ANDINA;CALDAS;VILLAMARÍA;17873;ALTA;14/08/2026
83;AMAZONÍA;CAQUETÁ;SAN VICENTE DEL CAGUÁN;18753;ALTA;14/08/2026
84;PACÍFICO;CAUCA;ALMAGUER;19022;ALTA;14/08/2026
85;PACÍFICO;CAUCA;ARGELIA;19050;ALTA;14/08/2026
86;PACÍFICO;CAUCA;BALBOA;19075;ALTA;14/08/2026
87;PACÍFICO;CAUCA;BOLÍVAR;19100;ALTA;14/08/2026
88;PACÍFICO;CAUCA;BUENOS AIRES;19110;ALTA;14/08/2026
89;PACÍFICO;CAUCA;CAJIBÍO;19130;ALTA;14/08/2026
90;PACÍFICO;CAUCA;CALDONO;19137;ALTA;14/08/2026
91;PACÍFICO;CAUCA;CALOTO;19142;ALTA;14/08/2026
92;PACÍFICO;CAUCA;CORINTO;19212;ALTA;14/08/2026
93;PACÍFICO;CAUCA;EL TAMBO;19256;ALTA;14/08/2026
94;PACÍFICO;CAUCA;FLORENCIA;19290;ALTA;14/08/2026
95;PACÍFICO;CAUCA;JAMBALÓ;19364;ALTA;14/08/2026
96;PACÍFICO;CAUCA;LA SIERRA;19392;ALTA;14/08/2026
97;PACÍFICO;CAUCA;LA VEGA;19397;ALTA;14/08/2026
98;PACÍFICO;CAUCA;MERCADERES;19450;ALTA;14/08/2026
99;PACÍFICO;CAUCA;MIRANDA;19455;ALTA;14/08/2026
100;PACÍFICO;CAUCA;MORALES;19473;ALTA;14/08/2026
101;PACÍFICO;CAUCA;PATÍA;19532;ALTA;14/08/2026
102;PACÍFICO;CAUCA;PIENDAMÓ - TUNÍA;19548;ALTA;14/08/2026
103;PACÍFICO;CAUCA;POPAYÁN;19001;ALTA;14/08/2026
104;PACÍFICO;CAUCA;PURACÉ;19585;ALTA;14/08/2026
105;PACÍFICO;CAUCA;PÁEZ;19517;ALTA;14/08/2026
106;PACÍFICO;CAUCA;ROSAS;19622;ALTA;14/08/2026
107;PACÍFICO;CAUCA;SANTANDER DE QUILICHAO;19698;ALTA;14/08/2026
108;PACÍFICO;CAUCA;SILVIA;19743;ALTA;14/08/2026
109;PACÍFICO;CAUCA;SOTARÁ PAISPAMBA;19760;ALTA;14/08/2026
110;PACÍFICO;CAUCA;SUCRE;19785;ALTA;14/08/2026
111;PACÍFICO;CAUCA;TIMBÍO;19807;ALTA;14/08/2026
112;PACÍFICO;CAUCA;TORIBÍO;19821;ALTA;14/08/2026
113;PACÍFICO;CAUCA;TOTORÓ;19824;ALTA;14/08/2026
114;ANDINA;CUNDINAMARCA;AGUA DE DIOS;25001;ALTA;14/08/2026
115;ANDINA;CUNDINAMARCA;ALBÁN;25019;ALTA;14/08/2026
116;ANDINA;CUNDINAMARCA;ANAPOIMA;25035;ALTA;14/08/2026
117;ANDINA;CUNDINAMARCA;ANOLAIMA;25040;ALTA;14/08/2026
118;ANDINA;CUNDINAMARCA;APULO;25599;ALTA;14/08/2026
119;ANDINA;CUNDINAMARCA;ARBELÁEZ;25053;ALTA;14/08/2026
120;ANDINA;CUNDINAMARCA;BELTRÁN;25086;ALTA;14/08/2026
121;ANDINA;CUNDINAMARCA;BITUIMA;25095;ALTA;14/08/2026
122;ANDINA;CUNDINAMARCA;BOJACÁ;25099;ALTA;14/08/2026
123;ANDINA;CUNDINAMARCA;CABRERA;25120;ALTA;14/08/2026
124;ANDINA;CUNDINAMARCA;CACHIPAY;25123;ALTA;14/08/2026
125;ANDINA;CUNDINAMARCA;CAPARRAPÍ;25148;ALTA;14/08/2026
126;ANDINA;CUNDINAMARCA;CARMEN DE CARUPA;25154;ALTA;14/08/2026
127;ANDINA;CUNDINAMARCA;CHAGUANÍ;25168;ALTA;14/08/2026
128;ANDINA;CUNDINAMARCA;CHÍA;25175;ALTA;14/08/2026
129;ANDINA;CUNDINAMARCA;COGUA;25200;ALTA;14/08/2026
130;ANDINA;CUNDINAMARCA;COTA;25214;ALTA;14/08/2026
