OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION
1;ANDINA;HUILA;CAMPOALEGRE;41132;ALTA;09/06/2026
2;ANDINA;HUILA;NEIVA;41001;ALTA;09/06/2026
3;ANDINA;HUILA;PALERMO;41524;ALTA;09/06/2026
4;ANDINA;HUILA;RIVERA;41615;ALTA;09/06/2026
5;ANDINA;HUILA;SANTA MARÍA;41676;ALTA;09/06/2026
6;ANDINA;HUILA;TERUEL;41801;ALTA;09/06/2026
7;ANDINA;HUILA;VILLAVIEJA;41872;ALTA;09/06/2026
8;ANDINA;HUILA;YAGUARÁ;41885;ALTA;09/06/2026
9;ANDINA;HUILA;ÍQUIRA;41357;ALTA;09/06/2026
10;CARIBE;LA GUAJIRA;URIBIA;44847;ALTA;09/06/2026
11;PACÍFICO;NARIÑO;ANCUYA;52036;ALTA;09/06/2026
12;PACÍFICO;NARIÑO;EL PEÑOL;52254;ALTA;09/06/2026
13;PACÍFICO;NARIÑO;EL TAMBO;52260;ALTA;09/06/2026
14;PACÍFICO;NARIÑO;GUACHUCAL;52317;ALTA;09/06/2026
15;PACÍFICO;NARIÑO;GUAITARILLA;52320;ALTA;09/06/2026
16;PACÍFICO;NARIÑO;IMUÉS;52354;ALTA;09/06/2026
17;PACÍFICO;NARIÑO;LA FLORIDA;52381;ALTA;09/06/2026
18;PACÍFICO;NARIÑO;LINARES;52411;ALTA;09/06/2026
19;PACÍFICO;NARIÑO;MALLAMA;52435;ALTA;09/06/2026
20;PACÍFICO;NARIÑO;SANDONÁ;52683;ALTA;09/06/2026
21;ANDINA;TOLIMA;ATACO;73067;ALTA;09/06/2026
22;ANDINA;TOLIMA;CHAPARRAL;73168;ALTA;09/06/2026
23;ANDINA;TOLIMA;COELLO;73200;ALTA;09/06/2026
24;ANDINA;TOLIMA;ESPINAL;73268;ALTA;09/06/2026
25;ANDINA;TOLIMA;GUAMO;73319;ALTA;09/06/2026
26;ANDINA;TOLIMA;NATAGAIMA;73483;ALTA;09/06/2026
27;ANDINA;TOLIMA;ORTEGA;73504;ALTA;09/06/2026
28;ANDINA;TOLIMA;RIOBLANCO;73616;ALTA;09/06/2026
29;ANDINA;TOLIMA;SALDAÑA;73671;ALTA;09/06/2026
30;ANDINA;TOLIMA;SAN LUIS;73678;ALTA;09/06/2026
